timestamp,symbol,price,quantity,trade_type,trade_value,commission
2020-09-27,BTC-USD,10769.881896484376,0.0,sell,0.0,0.0
2020-09-28,BTC-USD,10704.297517578125,0.0,sell,0.0,0.0
2020-09-29,BTC-USD,10839.2183046875,0.0,sell,0.0,0.0
2020-09-30,BTC-USD,10779.098965332032,0.0,sell,0.0,0.0
2020-10-01,BTC-USD,10614.142422363282,0.0,sell,0.0,0.0
2020-10-02,BTC-USD,10570.686622070312,0.0,sell,0.0,0.0
2020-10-03,BTC-USD,10544.054437011719,0.0,sell,0.0,0.0
2020-10-04,BTC-USD,10664.248216308595,0.0,sell,0.0,0.0
2020-10-05,BTC-USD,10787.943173828126,0.0,sell,0.0,0.0
2020-10-06,BTC-USD,10599.104046875,0.0,sell,0.0,0.0
2020-10-07,BTC-USD,10663.634265625,0.0,sell,0.0,0.0
2020-10-08,BTC-USD,10910.227704101562,0.0,sell,0.0,0.0
2020-10-09,BTC-USD,11058.925778808594,0.0,sell,0.0,0.0
2020-10-10,BTC-USD,11290.713147460938,0.0,sell,0.0,0.0
2020-10-11,BTC-USD,11378.489549804688,0.0,sell,0.0,0.0
2020-10-12,BTC-USD,11549.585599609376,0.0,sell,0.0,0.0
2020-10-13,BTC-USD,11431.612363769531,0.012579300302540834,buy,143.8016848660956,0.1438016848660956
2020-10-14,BTC-USD,11435.221589355468,0.012449450925647525,buy,142.36223000058598,0.14236223000058598
2020-10-15,BTC-USD,11501.097284179687,0.012254238060584533,buy,140.93718407828013,0.14093718407828013
2020-10-16,BTC-USD,11327.784108398437,0.012317184149211622,buy,139.52640286565654,0.13952640286565654
2020-10-17,BTC-USD,11363.78061328125,0.01215526313589108,buy,138.1297435729713,0.1381297435729713
2020-10-18,BTC-USD,11489.101054687499,0.011902329363184921,buy,136.74706483980586,0.13674706483980587
2020-10-19,BTC-USD,11747.908127929686,0.011523602776472928,buy,135.37822672075941,0.13537822672075941
2020-10-20,BTC-USD,11922.293128417969,0.011241385296241985,buy,134.02309067128462,0.13402309067128462
2020-10-21,BTC-USD,12830.101297851561,0.010341424159751799,buy,132.68151953366504,0.13268151953366505
2020-10-22,BTC-USD,12972.37454736328,0.010125623265312786,buy,131.35337752313305,0.13135337752313306
2020-10-23,BTC-USD,12938.004832031249,0.010050895165240917,buy,130.0385302141265,0.1300385302141265
2020-10-24,BTC-USD,13114.61653125,0.00981628736302919,buy,128.7368445266831,0.12873684452668308
2020-10-25,BTC-USD,13037.689415039062,0.009775366221407195,buy,127.44818871297097,0.12744818871297098
2020-10-26,BTC-USD,13081.785670898436,0.00964489371085139,buy,126.17243234395416,0.12617243234395417
2020-10-27,BTC-USD,13661.045859374999,0.009143476098535391,buy,124.90944629619118,0.12490944629619118
2020-10-28,BTC-USD,13277.920798828125,0.009313137547083435,buy,123.6591027387663,0.12365910273876629
2020-10-29,BTC-USD,13444.601753906249,0.009105608136349778,buy,122.42127512035124,0.12242127512035124
2020-10-30,BTC-USD,13553.295722167968,0.008942167325262951,buy,121.19583815639653,0.12119583815639653
2020-10-31,BTC-USD,13787.885614746094,0.008702035335144496,buy,119.982667816451,0.119982667816451
2020-11-01,BTC-USD,13743.977929687499,0.008642449945662064,buy,118.78164131160833,0.11878164131160833
2020-11-02,BTC-USD,13557.264502441405,0.00867377316868775,buy,117.59263708207915,0.11759263708207915
2020-11-03,BTC-USD,13957.275931640625,0.008340849271380946,buy,116.41553478488753,0.11641553478488753
2020-11-04,BTC-USD,14140.773884765624,0.008150205654999836,buy,115.25021528169079,0.11525021528169078
2020-11-05,BTC-USD,15587.638557128905,0.007319682208986027,buy,114.09656062672107,0.11409656062672108
2020-11-06,BTC-USD,15573.663799804686,0.007252914632474869,buy,112.95445405484759,0.1129544540548476
2020-11-07,BTC-USD,14841.170783203124,0.0075347007054401656,buy,111.82377996975856,0.11182377996975856
2020-11-08,BTC-USD,15487.307166503906,0.007148074403256742,buy,110.70442393226128,0.11070442393226128
2020-11-09,BTC-USD,15339.981587402342,0.007144485280132482,buy,109.59627264869934,0.10959627264869934
2020-11-10,BTC-USD,15298.547794921875,0.007092125044411114,buy,108.49921395948586,0.10849921395948586
2020-11-11,BTC-USD,15709.190513671874,0.006837598457684285,buy,107.4131368277514,0.1074131368277514
2020-11-12,BTC-USD,16284.481921875,0.006530016234981446,buy,106.33793132810561,0.10633793132810561
2020-11-13,BTC-USD,16325.967498046874,0.0064482235829579765,buy,105.27348863551128,0.10527348863551128
2020-11-14,BTC-USD,16076.172741210936,0.006482867700662656,buy,104.21970101426982,0.10421970101426982
2020-11-15,BTC-USD,15963.565684570312,0.006463246610802175,buy,103.17646180711698,0.10317646180711698
2020-11-16,BTC-USD,16724.469383789063,0.006107438333645133,buy,102.14366542442772,0.10214366542442772
2020-11-17,BTC-USD,17654.228953125,0.0057278744714381645,buy,101.1212073335292,0.1011212073335292
2020-11-18,BTC-USD,17812.907862304688,0.005620024805717945,buy,100.10898404812056,0.10010898404812056
2020-11-19,BTC-USD,17825.998388671873,0.005559682602730385,buy,99.10689311779889,0.0991068931177989
2020-11-20,BTC-USD,18630.62511035156,0.005266319972440168,buy,98.11483311768973,0.09811483311768973
2020-11-21,BTC-USD,18651.553538085936,0.005207754058654657,buy,97.13270363818167,0.09713270363818167
2020-11-22,BTC-USD,18379.186954101562,0.005232027157398492,buy,96.16040527476345,0.09616040527476345
2020-11-23,BTC-USD,18373.303154296875,0.005181313279300005,buy,95.19783961796307,0.09519783961796308
2020-11-24,BTC-USD,19117.018576171875,0.0049298957820157925,buy,94.24490924338728,0.09424490924338728
2020-11-25,BTC-USD,18741.487154296872,0.004978341202793486,buy,93.30151770186096,0.09330151770186096
2020-11-26,BTC-USD,17159.198358398437,0.005382976965497736,buy,92.36756950966534,0.09236756950966535
2020-11-27,BTC-USD,17116.956544921875,0.005342244685782192,buy,91.44297013887359,0.09144297013887359
2020-11-28,BTC-USD,17726.27276953125,0.005106974668887336,buy,90.52762600778347,0.09052762600778347
2020-11-29,BTC-USD,18186.573117187498,0.004927890696832128,buy,89.62144447144556,0.08962144447144556
2020-11-30,BTC-USD,19635.64885546875,0.004518533330136206,buy,88.72433381228639,0.0887243338122864
2020-12-01,BTC-USD,18812.399545898435,0.004669058990402732,buy,87.83620323082536,0.08783620323082536
2020-12-02,BTC-USD,19210.692342773436,0.004526487712411665,buy,86.95696283648483,0.08695696283648484
2020-12-03,BTC-USD,19455.12113671875,0.004424877287246268,buy,86.0865236384916,0.0860865236384916
2020-12-04,BTC-USD,18709.115507812498,0.0045552552979472695,buy,85.2247975368703,0.0852247975368703
2020-12-05,BTC-USD,19163.807583984373,0.004402658341447634,buy,84.37169731352624,0.08437169731352624
2020-12-06,BTC-USD,19354.793654296875,0.004315578771612186,buy,83.52713662341785,0.08352713662341785
2020-12-07,BTC-USD,19201.226674804686,0.0043065493359506195,buy,82.69102998581744,0.08269102998581744
2020-12-08,BTC-USD,18330.305103515624,0.004466008193172879,buy,81.86329277565942,0.08186329277565942
2020-12-09,BTC-USD,18563.192973632813,0.004365835194952175,buy,81.04384121497506,0.08104384121497506
2020-12-10,BTC-USD,18274.12468359375,0.004390502623441376,buy,80.23259236441316,0.08023259236441317
2020-12-11,BTC-USD,18067.933749023436,0.004396156484641667,buy,79.4294641148454,0.0794294641148454
2020-12-12,BTC-USD,18813.058078125,0.004179776347498145,buy,78.63437517905578,0.07863437517905578
2020-12-13,BTC-USD,19151.95400390625,0.004064715541173275,buy,77.84724508351346,0.07784724508351346
